beta,day,prop_infected
0.72,55,0.0024515711638440213
0.72,56,0.002106926679867984
0.72,57,0.0018107242195924485
0.72,58,0.0015561571655142283
0.72,59,0.0013373747164935384
0.72,60,0.001149347822237893
0.72,61,0.000987753881210186
0.72,62,0.0008488775868176462
0.72,63,0.0007295256682814794
0.72,64,0.0006269535849485169
0.72,65,0.0005388025024535524
0.72,66,0.00046304511175515606
0.72,67,0.00039793905261920417
0.72,68,0.00034198687594899386
0.72,69,0.00029390162823127625
0.72,70,0.0002525772695598706
0.72,71,0.00021706324705275594
0.72,72,0.00018654264045338856
0.72,73,0.00016031337842861606
0.72,74,0.0001377720943807981
0.72,75,0.00011840025106622589
0.72,76,0.00010175221532352564
0.72,77,8.744500894377087e-05
0.72,78,7.514950017482987e-05
0.72,79,6.458283342150665e-05
0.72,80,5.550192313418351e-05
0.72,81,4.769786232093943e-05
0.72,82,4.099111713006816e-05
0.72,83,3.5227397012183816e-05
0.72,84,3.0274105497179157e-05
0.72,85,2.601728996687685e-05
0.72,86,2.2359020275202633e-05
0.72,87,1.9215135927191155e-05
0.72,88,1.6513310002331317e-05
0.72,89,1.4191385291177239e-05
0.72,90,1.2195944374025314e-05
0.72,91,1.048108075055727e-05
0.72,92,9.007342753267929e-06
0.72,93,7.74082595147889e-06
0.72,94,6.6523931681125265e-06
0.72,95,5.717004166665771e-06
0.72,96,4.913139588454977e-06
0.72,97,4.222305888197612e-06
0.72,98,3.6286098792010672e-06
0.72,99,3.1183931006865283e-06
0.74,0,0.001
0.74,1,0.0015964028571428574
0.74,2,0.002547628766279511
0.74,3,0.004063424916411688
0.74,4,0.006475441947631069
0.74,5,0.010304873721497984
0.74,6,0.016362690029248884
0.74,7,0.025890474790320698
0.74,8,0.04073883961181639
0.74,9,0.06354371173863674
0.74,10,0.09776834161386572
0.74,11,0.14729349017481963
0.74,12,0.21498544913235446
0.74,13,0.2996701289680209
0.74,14,0.3921229171422451
0.74,15,0.4738494569924095
0.74,16,0.5243097255640108
0.74,17,0.5343014061224488
0.74,18,0.5109182163176144
0.74,19,0.4685407311376621
0.74,20,0.41906480272736163
0.74,21,0.3693993161837562
0.74,22,0.32283146147643654
0.74,23,0.28065214292451146
0.74,24,0.2431655761200806
0.74,25,0.2102170337998505
0.74,26,0.18145460598063132
0.74,27,0.1564571865322774
0.74,28,0.1347963872717222
0.74,29,0.11606557928702996
0.74,30,0.09989237338059131
0.74,31,0.08594270022452552
0.74,32,0.0739206638984007
0.74,33,0.06356634621174376
0.74,34,0.05465271329160723
0.74,35,0.04698223538952969
0.74,36,0.04038353990655371
0.74,37,0.03470825845717402
0.74,38,0.029828140910871614
0.74,39,0.02563246086375253
0.74,40,0.0220257106503678
0.74,41,0.018925570260635266
0.74,42,0.016261127989013358
0.74,43,0.01397132821732577
0.74,44,0.01200362161731854
0.74,45,0.010312794196035884
0.74,46,0.008859953372686453
0.74,47,0.007611651303410947
0.74,48,0.006539127747909034
0.74,49,0.0056176567798175096
0.74,50,0.00482598351782403
0.74,51,0.004145838767396857
0.74,52,0.003561521004545718
0.74,53,0.003059536505787039
0.74,54,0.0026282896415857314
0.74,55,0.0022578164164176475
0.74,56,0.0019395552710216534
0.74,57,0.001666149975335485
0.74,58,0.0014312801474648798
0.74,59,0.0012295155473603387
0.74,60,0.001056190825141043
0.74,61,0.0009072978635555251
0.74,62,0.0007793932511364804
0.74,63,0.0006695187653699501
0.74,64,0.000575133040857089
0.74,65,0.0004940528523106761
0.74,66,0.0004244026618100489
0.74,67,0.0003645712688371146
0.74,68,0.0003131745644029448
0.74,69,0.0002690235306659864
0.74,70,0.00023109674797090534
0.74,71,0.0001985167749100009
0.74,72,0.000170529856166839
0.74,73,0.0001464884895639552
0.74,74,0.0001258364496452067
0.74,75,0.00010809592178026177
0.74,76,9.285644947755502e-05
0.74,77,7.976543944697015e-05
0.74,78,6.852000492367489e-05
0.74,79,5.885995867535643e-05
0.74,80,5.056179367675955e-05
0.74,81,4.343351225878087e-05
0.74,82,3.731018414977008e-05
0.74,83,3.2050130675857694e-05
0.74,84,2.7531646863438944e-05
0.74,85,2.365018562424874e-05
0.74,86,2.0315938888729618e-05
0.74,87,1.745175973326188e-05
0.74,88,1.4991377433256494e-05
0.74,89,1.2877864149258673e-05
0.74,90,1.1062317773596897e-05
0.74,91,9.50273046523441e-06
0.74,92,8.16301669590016e-06
0.74,93,7.012178320585149e-06
0.74,94,6.0235873553966835e-06
0.74,95,5.174369868860118e-06
0.74,96,4.444876732013575e-06
0.74,97,3.818228982153242e-06
0.74,98,3.279927281330084e-06
0.74,99,2.8175164335994977e-06
0.76,0,0.001
0.76,1,0.001616382857142857
0.76,2,0.0026117608517497587
0.76,3,0.004217664313621693
0.76,4,0.006804652252207074
0.76,5,0.010961925806653594
0.76,6,0.017616335000644377
0.76,7,0.02820022827472287
0.76,8,0.044862151692671604
0.76,9,0.07066321694686906
0.76,10,0.10957315469101728
0.76,11,0.16582753543710174
0.76,12,0.24190022160679447
0.76,13,0.3345302100514391
0.76,14,0.43029422860764854
0.76,15,0.5065264923365522
0.76,16,0.5432541865146275
0.76,17,0.537605200198146
0.76,18,0.5026140499085088
0.76,19,0.4539296638805922
0.76,20,0.40198569444545496
0.76,21,0.35204374216092954
0.76,22,0.30630396234722324
0.76,23,0.2654472805824657
0.76,24,0.2294550580098344
0.76,25,0.19800669304235788
0.76,26,0.1706682538601298
0.76,27,0.14698139229364465
0.76,28,0.12650444517588413
0.76,29,0.10883024411005224
0.76,30,0.09359243510104842
0.76,31,0.08046613437812081
0.76,32,0.06916586743672522
0.76,33,0.05944230936793909
0.76,34,0.05107861476860402
0.76,35,0.04388674333946226
0.76,36,0.03770398314038788
0.76,37,0.03238976307861664
0.76,38,0.0278227863713316
0.76,39,0.023898484699079955
0.76,40,0.020526776259900136
0.76,41,0.017630103154000293
0.76,42,0.015141720650333701
0.76,43,0.013004210722346523
0.76,44,0.011168193526679318
0.76,45,0.009591212501804142
0.76,46,0.00823677105847622
0.76,47,0.007073501177668074
0.76,48,0.006074446489865829
0.76,49,0.005216444512405135
0.76,50,0.0044795946375144466
0.76,51,0.0038468001841216247
0.76,52,0.003303374355418373
0.76,53,0.002836701292873301
0.76,54,0.0024359446005108388
0.76,55,0.0020917967468029423
0.76,56,0.0017962636514470037
0.76,57,0.001542479545912599
0.76,58,0.0013245478741250468
0.76,59,0.0011374045859426228
0.76,60,0.0009767006827938083
0.76,61,0.000838701312309518
0.76,62,0.0007201990861467702
0.76,63,0.0006184396204801906
0.76,64,0.0005310575788575328
0.76,65,0.00045602173839757705
0.76,66,0.00039158780797775885
0.76,67,0.0003362579057351575
0.76,68,0.00028874575689065706
0.76,69,0.0002479468050646205
0.76,70,0.00021291254387497644
0.76,71,0.00018282847327761011
0.76,72,0.00015699516905171923
0.76,73,0.00013481202596912423
0.76,74,0.00011576329717018857
0.76,75,9.94061055239489e-05
0.76,76,8.536014850183156e-05
0.76,77,7.329885739740113e-05
0.76,78,6.29418054859234e-05
0.76,79,5.4048188717071025e-05
0.76,80,4.641122744240861e-05
0.76,81,3.9853359072772946e-05
0.76,82,3.422210993471916e-05
0.76,83,2.9386550375565763e-05
0.76,84,2.5234250719057074e-05
0.76,85,2.1668667312572845e-05
0.76,86,1.860689790217543e-05
0.76,87,1.5977754155558057e-05
0.76,88,1.3720106524402898e-05
0.76,89,1.1781462967929982e-05
0.76,90,1.011674849552723e-05
0.76,91,8.687257154563651e-06
0.76,92,7.459752098247194e-06
0.76,93,6.4056928108330115e-06
0.76,94,5.5005715236055155e-06
0.76,95,4.723343393542636e-06
0.76,96,4.055937196417455e-06
0.76,97,3.482835157963389e-06
0.76,98,2.990712154131882e-06
0.76,99,2.5681258917684753e-06
0.78,0,0.001
0.78,1,0.0016363628571428573
0.78,2,0.0026766888326376116
0.78,3,0.004375747245358523
0.78,4,0.007146198004428865
0.78,5,0.011651798765008513
0.78,6,0.018947905272390868
0.78,7,0.030680244490702238
0.78,8,0.04933158383347001
0.78,9,0.07843524429051227
0.78,10,0.1224971982612219
0.78,11,0.18603085162500638
0.78,12,0.27075822966245733
0.78,13,0.37056823827658336
0.78,14,0.4671418329704447
0.78,15,0.5344056712321422
0.78,16,0.5554994339978719
0.78,17,0.5352071769448552
0.78,18,0.49099890316790984
0.78,19,0.438091209149873
0.78,20,0.38499520150217037
0.78,21,0.33548500531560943
0.78,22,0.2909054131740881
0.78,23,0.2514901848486176
0.78,24,0.21699507263785384
0.78,25,0.18698902409056306
0.78,26,0.1609873411912297
0.78,27,0.13851202702776644
0.78,28,0.11911798217477378
0.78,29,0.10240288375406481
0.78,30,0.08800921038842155
0.78,31,0.07562254770128835
0.78,32,0.06496824246653643
0.78,33,0.0558074540410993
0.78,34,0.04793313381041569
0.78,35,0.04116619394252065
0.78,36,0.03535198428146082
0.78,37,0.03035712042661669
0.78,38,0.02606666608568993
0.78,39,0.02238165241131075
0.78,40,0.019216907465926334
0.78,41,0.01649916537135663
0.78,42,0.014165424375163773
0.78,43,0.012161524464660903
0.78,44,0.010440917399932748
0.78,45,0.00896360461670909
0.78,46,0.007695221084886067
0.78,47,0.006606245744108586
0.78,48,0.0056713214949668965
0.78,49,0.004868669868295908
0.78,50,0.004179587416833796
0.78,51,0.003588012578680042
0.78,52,0.003080153263959407
0.78,53,0.0026441667319305846
0.78,54,0.0022698844738537395
0.78,55,0.0019485758155100793
0.78,56,0.0016727448197044158
0.78,57,0.001435955819423349
0.78,58,0.0012326835611302712
0.78,59,0.0010581844980027582
0.78,60,0.0009083862563424602
0.78,61,0.0007797927151257077
0.78,62,0.0006694024976725959
0.78,63,0.0005746389835182353
0.78,64,0.000493290214585984
0.78,65,0.0004234572986072426
0.78,66,0.0003635101095362156
0.78,67,0.00031204925391100264
0.78,68,0.0002678734175520152
0.78,69,0.00022995133197818116
0.78,70,0.00019739770731853703
0.78,71,0.00016945257076489496
0.78,72,0.00014546352887214166
0.78,73,0.0001248705400931763
0.78,74,0.00010719284240758817
0.78,75,9.201773111928441e-05
0.78,76,7.899092502141098e-05
0.78,77,6.780829615696112e-05
0.78,78,5.8208770199905016e-05
0.78,79,4.996823178312049e-05
0.78,80,4.289429254052228e-05
0.78,81,3.682179975683504e-05
0.78,82,3.160898079783056e-05
0.78,83,2.713413332888027e-05
0.78,84,2.3292784065907225e-05
0.78,85,1.999524973701837e-05
0.78,86,1.7164543320101224e-05
0.78,87,1.4734576680316511e-05
0.78,88,1.2648617649617688e-05
0.78,89,1.085796552952517e-05
0.78,90,9.32081409690836e-06
0.78,91,8.001275569423463e-06
0.78,92,6.868542744636969e-06
0.78,93,5.896169752405952e-06
0.78,94,5.061454629055836e-06
0.78,95,4.34490929891337e-06
0.78,96,3.729804589292883e-06
0.78,97,3.2017796567228243e-06
0.78,98,2.7485067059228285e-06
0.78,99,2.3594031738981236e-06
0.8,0,0.001
0.8,1,0.0016563428571428572
0.8,2,0.002742412661039021
0.8,3,0.004537720343583808
0.8,4,0.007500378354034779
0.8,5,0.012375676465926813
0.8,6,0.020361075921560626
0.8,7,0.03334017963122511
0.8,8,0.05416900966296772
0.8,9,0.08690134968736421
0.8,10,0.13659906715796127
0.8,11,0.20793066891041193
0.8,12,0.30139971321844916
0.8,13,0.40718543669159435
0.8,14,0.5016146874032295
0.8,15,0.5567062062518098
0.8,16,0.5613979885575576
0.8,17,0.5283040041075833
0.8,18,0.47725196901101635
0.8,19,0.42180970589616273
0.8,20,0.3685102253972061
0.8,21,0.3198940329291406
0.8,22,0.27666073647146733
0.8,23,0.2387246050447886
0.8,24,0.20568727988047092
0.8,25,0.17704658021961364
0.8,26,0.1522886589102996
0.8,27,0.130927735006024
0.8,28,0.11252169171576648
0.8,29,0.0966763833762938
0.8,30,0.08304468382503039
0.8,31,0.07132319426344737
0.8,32,0.06124805077933668
0.8,33,0.052590546017631606
0.8,34,0.04515291288458495
0.8,35,0.0387644290775786
0.8,36,0.03327790267060468
0.8,37,0.028566547822337723
0.8,38,0.02452123383992
0.8,39,0.02104807871422802
0.8,40,0.018066353582121095
0.8,41,0.015506663927154569
0.8,42,0.013309374783228092
0.8,43,0.011423249676142791
0.8,44,0.009804275918777356
0.8,45,0.00841465182882809
0.8,46,0.00722191428157555
0.8,47,0.006198187651934403
0.8,48,0.005319537600351011
0.8,49,0.004565415306082354
0.8,50,0.003918179655831193
0.8,51,0.003362686571214786
0.8,52,0.0028859361247912736
0.8,53,0.0024767693723826735
0.8,54,0.002125607939998168
0.8,55,0.0018242303664477396
0.8,56,0.0015655800358699104
0.8,57,0.0013436002542838543
0.8,58,0.0011530926455803852
0.8,59,0.0009895955780806257
0.8,60,0.0008492797943500513
0.8,61,0.0007288588143724797
0.8,62,0.0006255120241986462
0.8,63,0.0005368186563846448
0.8,64,0.0004607011215187946
0.8,65,0.00039537636761040465
0.8,66,0.00033931413101708147
0.8,67,0.00029120110318211676
0.8,68,0.0002499101754184399
0.8,69,0.00021447404248147085
0.8,70,0.00018406254745143293
0.8,71,0.00015796323784790628
0.8,72,0.0001355646779492222
0.8,73,0.0001163421267273617
0.8,74,9.984524613205319e-05
0.8,75,8.568755195239039e-05
0.8,76,7.3537360256254e-05
0.8,77,6.311001740721423e-05
0.8,78,5.416123170162745e-05
0.8,79,4.648135045640966e-05
0.8,80,3.9890448512602396e-05
0.8,81,3.4234113118423595e-05
0.8,82,2.9379826462023022e-05
0.8,83,2.5213861119863506e-05
0.8,84,2.1638615698826892e-05
0.8,85,1.8570328259784677e-05
0.8,86,1.5937113958693322e-05
0.8,87,1.367728093533784e-05
0.8,88,1.1737884997396445e-05
0.8,89,1.0073489241100985e-05
0.8,90,8.645099550377035e-06
0.8,91,7.419251036364957e-06
0.8,92,6.367224015123092e-06
0.8,93,5.464371155899313e-06
0.8,94,4.689540036695209e-06
0.8,95,4.024577578933298e-06
0.8,96,3.453904751221328e-06
0.8,97,2.9641515784178988e-06
0.8,98,2.5438439050003376e-06
0.8,99,2.1831345742124902e-06
0.8200000000000001,0,0.001
0.8200000000000001,1,0.0016763228571428572
0.8200000000000001,2,0.002808932289049938
0.8200000000000001,3,0.00470363020800448
0.8200000000000001,4,0.007867495656163709
0.8200000000000001,5,0.013134767913368544
0.8200000000000001,6,0.021859631694402082
0.8200000000000001,7,0.03619002232174179
0.8200000000000001,8,0.05939696529184688
0.8200000000000001,9,0.09610330521713722
0.8200000000000001,10,0.15193224215950224
0.8200000000000001,11,0.23152783458428788
0.8200000000000001,12,0.3335905336440509
0.8200000000000001,13,0.443678526136256
0.8200000000000001,14,0.5327068106820918
0.8200000000000001,15,0.5730233812873585
0.8200000000000001,16,0.5616890307437954
0.8200000000000001,17,0.5180955935228586
0.8200000000000001,18,0.4623160865976392
0.8200000000000001,19,0.405629393907207
0.8200000000000001,20,0.3527805408815234
0.8200000000000001,21,0.30534247819428234
0.8200000000000001,22,0.2635424502263781
0.8200000000000001,23,0.22707127906354913
0.8200000000000001,24,0.19542799316112625
0.8200000000000001,25,0.16806685046265646
0.8200000000000001,26,0.14445965663312568
0.8200000000000001,27,0.12412074097356926
0.8200000000000001,28,0.10661505500774285
0.8200000000000001,29,0.09155858355443254
0.8200000000000001,30,0.07861534603234821
0.8200000000000001,31,0.06749303424053348
0.8200000000000001,32,0.057938278418397895
0.8200000000000001,33,0.04973201802513942
0.8200000000000001,34,0.04268519515564549
0.8200000000000001,35,0.036634856771686736
0.8200000000000001,36,0.03144068469872451
0.8200000000000001,37,0.02698193873822439
0.8200000000000001,38,0.02315478247263496
0.8200000000000001,39,0.019869955088979305
0.8200000000000001,40,0.017050751351594277
0.8200000000000001,41,0.014631273272488081
0.8200000000000001,42,0.01255491970883546
0.8200000000000001,43,0.010773083313088957
0.8200000000000001,44,0.009244027561356121
0.8200000000000001,45,0.007931919770948929
0.8200000000000001,46,0.006805998978712247
0.8200000000000001,47,0.005839860240794416
0.8200000000000001,48,0.005010839320206462
0.8200000000000001,49,0.004299483858557962
0.8200000000000001,50,0.0036890990006054566
0.8200000000000001,51,0.003165357077189744
0.8200000000000001,52,0.0027159623777143972
0.8200000000000001,53,0.0023303632811242105
0.8200000000000001,54,0.0019995050866510955
0.8200000000000001,55,0.0017156178128763843
0.8200000000000001,56,0.0014720340343990633
0.8200000000000001,57,0.001263032516092193
0.8200000000000001,58,0.0010837040001614754
0.8200000000000001,59,0.0009298360138091581
0.8200000000000001,60,0.0007978140064636509
0.8200000000000001,61,0.0006845365050283782
0.8200000000000001,62,0.0005873423019192318
0.8200000000000001,63,0.0005039479711555356
0.8200000000000001,64,0.00043239424881079066
0.8200000000000001,65,0.0003710000212174501
0.8200000000000001,66,0.0003183228422020725
0.8200000000000001,67,0.0002731250533969067
0.8200000000000001,68,0.0002343447128580088
0.8200000000000001,69,0.00020107064985492367
0.8200000000000001,70,0.0001725210603957998
0.8200000000000001,71,0.00014802514106213488
0.8200000000000001,72,0.00012700732998168583
0.8200000000000001,73,0.00010897378492751134
0.8200000000000001,74,9.350078102305265e-05
0.8200000000000001,75,8.022475558391577e-05
0.8200000000000001,76,6.88337662899539e-05
0.8200000000000001,77,5.906016206100664e-05
0.8200000000000001,78,5.067429448305387e-05
0.8200000000000001,79,4.347912206556642e-05
0.8200000000000001,80,3.7305580578095476e-05
0.8200000000000001,81,3.200861070619434e-05
0.8200000000000001,82,2.7463749705550168e-05
0.8200000000000001,83,2.356420698088572e-05
0.8200000000000001,84,2.0218354883609463e-05
0.8200000000000001,85,1.7347575776123657e-05
0.8200000000000001,86,1.48844147800929e-05
0.8200000000000001,87,1.2770994807310933e-05
0.8200000000000001,88,1.0957656633691951e-05
0.8200000000000001,89,9.401792064045696e-06
0.8200000000000001,90,8.066842771835333e-06
0.8200000000000001,91,6.921441290607598e-06
0.8200000000000001,92,5.938673973650314e-06
0.8200000000000001,93,5.0954486041224e-06
0.8200000000000001,94,4.371951796730917e-06
0.8200000000000001,95,3.7511834417588045e-06
0.8200000000000001,96,3.2185572524372417e-06
0.8200000000000001,97,2.7615580298341365e-06
0.8200000000000001,98,2.369447592084292e-06
0.8200000000000001,99,2.0330124582265e-06
0.84,0,0.001
0.84,1,0.0016963028571428574
0.84,2,0.002876247668766317
0.84,3,0.0048735234056959415
0.84,4,0.008247855448921178
0.84,5,0.013930307256562486
0.84,6,0.02344746709004767
0.84,7,0.03924008828531164
0.84,8,0.06503858551046768
0.84,9,0.10608268275320022
0.84,10,0.16854324962647366
0.84,11,0.25679157829328425
0.84,12,0.3670169941649002
0.84,13,0.4792641634138438
0.84,14,0.5595441573172406
0.84,15,0.5833582892295056
0.84,16,0.5573467571915883
0.84,17,0.5056569709557845
0.84,18,0.44689720964209584
0.84,19,0.3899064528667159
0.84,20,0.33793938750600266
0.84,21,0.29183861061844785
0.84,22,0.25149327442840747
0.84,23,0.21644116815515463
0.84,24,0.18611530545398583
0.84,25,0.15994552844950705
0.84,26,0.13739932169611063
0.84,27,0.11799627972798765
0.84,28,0.10131092194555154
0.84,29,0.08697039656781586
0.84,30,0.07465009037822953
0.84,31,0.06406856636924288
0.84,32,0.05498250075456941
0.84,33,0.047181926000306566
0.84,34,0.04048590533156419
0.84,35,0.03473867347173383
0.84,36,0.02980623356181491
0.84,37,0.025573379161514864
0.84,38,0.021941101636495316
0.84,39,0.018824341149661774
0.84,40,0.016150040720044195
0.84,41,0.01385546566567453
0.84,42,0.011886754266200485
0.84,43,0.010197669157197494
0.84,44,0.008748522532161641
0.84,45,0.0075052515462121425
0.84,46,0.006438623330068505
0.84,47,0.0055235517189210475
0.84,48,0.004738510186567773
0.84,49,0.004065027570742239
0.84,50,0.00348725500640427
0.84,51,0.002991594077072334
0.84,52,0.002566377576781954
0.84,53,0.0022015954721554595
0.84,54,0.0018886596884823076
0.84,55,0.0016202022364779512
0.84,56,0.0013899019660776112
0.84,57,0.0011923358966251967
0.84,58,0.0010228516435265666
0.84,59,0.0008774579524203639
0.84,60,0.0007527307741200936
0.84,61,0.0006457326764954742
0.84,62,0.0005539437013158039
0.84,63,0.00047520204198643406
0.84,64,0.00040765314821376776
0.84,65,0.00034970606123257774
0.84,66,0.0002999959528875726
0.84,67,0.00025735198751076317
0.84,68,0.00022076975056095632
0.84,69,0.0001893875953022191
0.84,70,0.0001624663508969658
0.84,71,0.00013937191432743137
0.84,72,0.00011956031638497714
0.84,73,0.00010256491016769921
0.84,74,8.798538046686243e-05
0.84,75,7.547831527279505e-05
0.84,76,6.474911739648666e-05
0.84,77,5.5545065747388204e-05
0.84,78,4.76493628717402e-05
0.84,79,4.0876028575096505e-05
0.84,80,3.5065519373363656e-05
0.84,81,3.00809706070341e-05
0.84,82,2.5804972715305925e-05
0.84,83,2.2136805745363394e-05
0.84,84,1.8990066963197858e-05
0.84,85,1.6290635689917143e-05
0.84,86,1.3974927429405166e-05
0.84,87,1.198839616639141e-05
0.84,88,1.0284249558859145e-05
0.84,89,8.822346762865856e-06
0.84,90,7.568252929324205e-06
0.84,91,6.492428102379209e-06
0.84,92,5.569531414608344e-06
0.84,93,4.7778241899100494e-06
0.84,94,4.098657894583928e-06
0.84,95,3.51603487560559e-06
0.84,96,3.0162315395269483e-06
0.84,97,2.5874750961655023e-06
0.84,98,2.219666252922433e-06
0.84,99,1.9041413279042915e-06
0.86,0,0.001
0.86,1,0.001716282857142857
0.86,2,0.0029443587522841068
0.86,3,0.005047446470725325
0.86,4,0.008641766430430034
0.86,5,0.014763553783478454
0.86,6,0.02512858623625957
0.86,7,0.04250101312635496
0.86,8,0.07111752683412717
0.86,9,0.11688037017561892
0.86,10,0.18646960867061696
0.86,11,0.28365425961446666
0.86,12,0.40128407298592633
0.86,13,0.5131154190122614
0.86,14,0.5814665835145556
0.86,15,0.5880873198100635
0.86,16,0.5494235866045831
0.86,17,0.49187432164865214
0.86,18,0.4314952501697021
0.86,19,0.37485834054298744
0.86,20,0.324041850355977
0.86,21,0.2793520419956554
0.86,22,0.24044072899962882
0.86,23,0.20674344687004026
0.86,24,0.1776529533735665
0.86,25,0.15258785169270297
0.86,26,0.13101800116093143
0.86,27,0.11247153254107818
0.86,28,0.09653395885309597
0.86,29,0.08284401511427149
0.86,30,0.07108833907530442
0.86,31,0.06099596817144524
0.86,32,0.05233309507405048
0.86,33,0.04489826729101162
0.86,34,0.038518090504016445
0.86,35,0.03304343406117055
0.86,36,0.028346108305731452
0.86,37,0.024315971361553654
0.86,38,0.020858419514967856
0.86,39,0.01789221619619066
0.86,40,0.015347617518942409
0.86,41,0.013164756177324866
0.86,42,0.011292249579107873
0.86,43,0.009686002077161906
0.86,44,0.00830817487897579
0.86,45,0.0071263005957320855
0.86,46,0.006112522417138571
0.86,47,0.0052429405740659265
0.86,48,0.004497051100272082
0.86,49,0.003857263955814018
0.86,50,0.0033084893588744167
0.86,51,0.0028377827199172656
0.86,52,0.0024340399108251326
0.86,53,0.0020877357580728778
0.86,54,0.0017906996465696502
0.86,55,0.0015359229804699354
0.86,56,0.0013173939874660864
0.86,57,0.0011299559900047875
0.86,58,0.0009691858146341996
0.86,59,0.0008312894815630848
0.86,60,0.0007130127211454081
0.86,61,0.0006115642116094792
0.86,62,0.0005245497308931634
0.86,63,0.0004499156717985522
0.86,64,0.00038590058976547284
0.86,65,0.000330993641486673
0.86,66,0.0002838989347411922
0.86,67,0.00024350494898531542
0.86,68,0.00020885830566200504
0.86,69,0.00017914126966281393
0.86,70,0.00015365245130086487
0.86,71,0.000131790253591077
0.86,72,0.00011303867435491521
0.86,73,9.695512819177525e-05
0.86,74,8.316000099284225e-05
0.86,75,7.132769053621277e-05
0.86,76,6.11789217558297e-05
0.86,77,5.247415534658658e-05
0.86,78,4.500793416198573e-05
0.86,79,3.86040339866478e-05
0.86,80,3.311130424516463e-05
0.86,81,2.840010048860604e-05
0.86,82,2.4359224464232745e-05
0.86,83,2.089329955189455e-05
0.86,84,1.792051962467439e-05
0.86,85,1.537071820389301e-05
0.86,86,1.3183712337486092e-05
0.86,87,1.1307882114320308e-05
0.86,88,9.698952288186975e-06
0.86,89,8.318947255209107e-06
0.86,90,7.1352947197674094e-06
0.86,91,6.120056893333252e-06
0.86,92,5.24927108060056e-06
0.86,93,4.502384089063785e-06
0.86,94,3.861767112621424e-06
0.86,95,3.312299639153084e-06
0.86,96,2.8410125611474224e-06
0.86,97,2.4367820657965093e-06
0.86,98,2.090067079497188e-06
0.86,99,1.7926840696984063e-06
0.88,0,0.001
0.88,1,0.0017362628571428573
0.88,2,0.003013265491699263
0.88,3,0.005225445903774869
0.88,4,0.009049540435360545
0.88,5,0.015635791896545615
0.88,6,0.026907102543904767
0.88,7,0.045983743074338376
0.88,8,0.07765787623637255
0.88,9,0.12853601593663885
0.88,10,0.20573757851430396
0.88,11,0.3120063539966502
0.88,12,0.4359181687679888
0.88,13,0.5444090953119253
0.88,14,0.5980910740426975
0.88,15,0.5878791552737739
0.88,16,0.5389227599439517
0.88,17,0.47743195827046675
0.88,18,0.41644582397531527
0.88,19,0.3606045724093384
0.88,20,0.3110924963513396
0.88,21,0.26783026847873803
0.88,22,0.23030631255127343
0.88,23,0.19789012286412772
0.88,24,0.16995218360680728
0.88,25,0.14590883109186986
0.88,26,0.12523668026239987
0.88,27,0.1074743773896347
0.88,28,0.09221913221014051
0.88,29,0.07912129142811093
0.88,30,0.06787841694722888
0.88,31,0.058229523873539996
0.88,32,0.04994975672746589
0.88,33,0.0428456027930777
0.88,34,0.03675065558729811
0.88,35,0.03152190130460952
0.88,36,0.027036483889723125
0.88,37,0.023188898760805716
0.88,38,0.019888565365737236
0.88,39,0.01705773169586108
0.88,40,0.014629668023093149
0.88,41,0.012547111633954972
0.88,42,0.01076092877701327
0.88,43,0.009228964205814759
0.88,44,0.007915052494664617
0.88,45,0.006788168701497447
0.88,46,0.005821698957263921
0.88,47,0.0049928141988914015
0.88,48,0.004281932565074233
0.88,49,0.003672257975529756
0.88,50,0.0031493841491040046
0.88,51,0.002700954816432085
0.88,52,0.002316372178254083
0.88,53,0.0019865467774995453
0.88,54,0.0017036829154720933
0.88,55,0.0014610945706792734
0.88,56,0.0012530474912693225
0.88,57,0.0010746237445321222
0.88,58,0.0009216055332917597
0.88,59,0.0007903755412196523
0.88,60,0.000677831457472514
0.88,61,0.0005813126645404554
0.88,62,0.0004985373594813429
0.88,63,0.00042754862445680385
0.88,64,0.00036666817338867517
0.88,65,0.0003144566825402964
0.88,66,0.00026967976812418485
0.88,67,0.00023127880728181655
0.88,68,0.00019834591309639968
0.88,69,0.00017010247236917166
0.88,70,0.00014588073901847657
0.88,71,0.0001251080481274592
0.88,72,0.00010729327756935569
0.88,73,9.201523723713443e-05
0.88,74,7.891271144799593e-05
0.88,75,6.767591915681073e-05
0.88,76,5.80391901173684e-05
0.88,77,4.977468386689024e-05
0.88,78,4.268700305587517e-05
0.88,79,3.6608573783864286e-05
0.88,80,3.139568373127455e-05
0.88,81,2.6925084426240308e-05
0.88,82,2.3091077320695138e-05
0.88,83,1.980301478676263e-05
0.88,84,1.6983156953121405e-05
0.88,85,1.4564833713138418e-05
0.88,86,1.2490868451014116e-05
0.88,87,1.0712226219452725e-05
0.88,88,9.186854408693606e-06
0.88,89,7.87868849753353e-06
0.88,90,6.756799379800991e-06
0.88,91,5.794662106866205e-06
0.88,92,4.9695287573046325e-06
0.88,93,4.261890606635015e-06
0.88,94,3.6550168813209318e-06
0.88,95,3.1345591918686656e-06
0.88,96,2.688212292678427e-06
0.88,97,2.3054231480208668e-06
0.88,98,1.9771414255998686e-06
0.88,99,1.6956055186264849e-06
0.9,0,0.001
0.9,1,0.0017562428571428572
0.9,2,0.0030829678391077345
0.9,3,0.005407568171765343
0.9,4,0.009471492410934562
0.9,5,0.016548331070054195
0.9,6,0.028787238126427098
