day,alpha,prop_infected
44,0.9200000000000004,0.04713757865576325
45,0.9200000000000004,0.04288619903958389
46,0.9200000000000004,0.038975547509225036
47,0.9200000000000004,0.035386757640044356
48,0.9200000000000004,0.03210021739048883
49,0.9200000000000004,0.029096064245111127
50,0.9200000000000004,0.026354574697780405
51,0.9200000000000004,0.023856462418753836
52,0.9200000000000004,0.021583099244111566
53,0.9200000000000004,0.019516672174150825
54,0.9200000000000004,0.017640288228547484
55,0.9200000000000004,0.01593803751690719
56,0.9200000000000004,0.014395023392133551
57,0.9200000000000004,0.01299736714814504
58,0.9200000000000004,0.011732193449055617
59,0.9200000000000004,0.010587601553373361
60,0.9200000000000004,0.009552626426672588
61,0.9200000000000004,0.008617193012252833
62,0.9200000000000004,0.007772066238872545
63,0.9200000000000004,0.007008798772728686
64,0.9200000000000004,0.0063196780519245875
65,0.9200000000000004,0.00569767376079644
66,0.9200000000000004,0.005136386594913723
67,0.9200000000000004,0.004629998923062905
68,0.9200000000000004,0.004173227759347774
69,0.9200000000000004,0.0037612803074808113
70,0.9200000000000004,0.003389812222580735
71,0.9200000000000004,0.0030548886467677964
72,0.9200000000000004,0.002752948008096914
73,0.9200000000000004,0.0024807685233756713
74,0.9200000000000004,0.002235437310475446
75,0.9200000000000004,0.00201432199183824
76,0.9200000000000004,0.001815044655558712
77,0.9200000000000004,0.0016354580317042382
78,0.9200000000000004,0.001473623737840193
79,0.9200000000000004,0.0013277924477888277
80,0.9200000000000004,0.0011963858404656885
81,0.9200000000000004,0.0010779801904180735
82,0.9200000000000004,0.0009712914678183065
83,0.9200000000000004,0.000875161822662088
84,0.9200000000000004,0.0007885473354215497
85,0.9200000000000004,0.0007105069241252847
86,0.9200000000000004,0.0006401923055754707
87,0.9200000000000004,0.0005768389160127876
88,0.9200000000000004,0.0005197577038944076
89,0.9200000000000004,0.0004683277144842353
90,0.9200000000000004,0.00042198939261945973
91,0.9200000000000004,0.0003802385362852276
92,0.9200000000000004,0.0003426208394869832
93,0.9200000000000004,0.0003087269683563162
94,0.9200000000000004,0.00027818811946788964
95,0.9200000000000004,0.0002506720139950429
96,0.9200000000000004,0.00022587928560690912
97,0.9200000000000004,0.00020354022392992662
98,0.9200000000000004,0.0001834118389825973
99,0.9200000000000004,0.00016527521526608926
100,0.9200000000000004,0.00014893312717673924
1,0.9400000000000004,0.001
2,0.9400000000000004,0.001719450857142857
3,0.9400000000000004,0.0029446021953374642
4,0.9400000000000004,0.005025004346113007
5,0.9400000000000004,0.008542889772329318
6,0.9400000000000004,0.014451628685631726
7,0.9400000000000004,0.02426600278569276
8,0.9400000000000004,0.04026492342905014
9,0.9400000000000004,0.06553523649521503
10,0.9400000000000004,0.10339006409082868
11,0.9400000000000004,0.1553080422733632
12,0.9400000000000004,0.21689342289679914
13,0.9400000000000004,0.27455683341432613
14,0.9400000000000004,0.310706870253767
15,0.9400000000000004,0.31843988668068457
16,0.9400000000000004,0.30628596480160025
17,0.9400000000000004,0.28610116594045915
18,0.9400000000000004,0.26486774577754024
19,0.9400000000000004,0.24539921297447675
20,0.9400000000000004,0.22850934288515484
21,0.9400000000000004,0.21419579090233037
22,0.9400000000000004,0.20214285693683803
23,0.9400000000000004,0.19193045540896986
24,0.9400000000000004,0.18312609135574667
25,0.9400000000000004,0.17532888570766492
26,0.9400000000000004,0.16819196955801813
27,0.9400000000000004,0.16143332277227335
28,0.9400000000000004,0.15483907053886978
29,0.9400000000000004,0.14826117670316102
30,0.9400000000000004,0.14161094068996238
31,0.9400000000000004,0.13484967107018883
32,0.9400000000000004,0.1279779149471507
33,0.9400000000000004,0.12102450088830158
34,0.9400000000000004,0.11403639313991931
35,0.9400000000000004,0.10707001776140063
36,0.9400000000000004,0.1001843832234001
37,0.9400000000000004,0.09343603652254227
38,0.9400000000000004,0.08687569871119454
39,0.9400000000000004,0.08054631230045826
40,0.9400000000000004,0.07448219223032597
41,0.9400000000000004,0.06870898063203114
42,0.9400000000000004,0.06324414280432351
43,0.9400000000000004,0.058097791407587876
44,0.9400000000000004,0.05327367684183791
45,0.9400000000000004,0.048770227783340815
46,0.9400000000000004,0.04458156405123462
47,0.9400000000000004,0.040698433752509616
48,0.9400000000000004,0.03710904866603447
49,0.9400000000000004,0.03379980729985834
50,0.9400000000000004,0.03075590535948702
51,0.9400000000000004,0.027961839776894044
52,0.9400000000000004,0.02540181605579738
53,0.9400000000000004,0.023060070352832703
54,0.9400000000000004,0.020921118094222656
55,0.9400000000000004,0.0189699405047145
56,0.9400000000000004,0.017192119540399807
57,0.9400000000000004,0.01557393060227233
58,0.9400000000000004,0.014102401216186463
59,0.9400000000000004,0.01276534269336542
60,0.9400000000000004,0.011551360690111066
61,0.9400000000000004,0.010449849595260685
62,0.9400000000000004,0.009450974800901416
63,0.9400000000000004,0.00854564615642525
64,0.9400000000000004,0.007725485262092731
65,0.9400000000000004,0.006982788716195681
66,0.9400000000000004,0.00631048897840672
67,0.9400000000000004,0.005702114139391445
68,0.9400000000000004,0.0051517475820918
69,0.9400000000000004,0.00465398827298159
70,0.9400000000000004,0.004203912222825086
71,0.9400000000000004,0.0037970354979389295
72,0.9400000000000004,0.0034292790376660057
73,0.9400000000000004,0.003096935435742577
74,0.9400000000000004,0.002796637767427754
75,0.9400000000000004,0.0025253304864373527
76,0.9400000000000004,0.0022802423723640103
77,0.9400000000000004,0.0020588614774646194
78,0.9400000000000004,0.0018589119990659315
79,0.9400000000000004,0.0016783329884274786
80,0.9400000000000004,0.0015152587971209467
81,0.9400000000000004,0.0013680011565532786
82,0.9400000000000004,0.0012350327841443515
83,0.9400000000000004,0.0011149724100424961
84,0.9400000000000004,0.0010065711204646122
85,0.9400000000000004,0.0009086999172620455
86,0.9400000000000004,0.0008203383977302177
87,0.9400000000000004,0.0007405644636810884
88,0.9400000000000004,0.0006685449741374134
89,0.9400000000000004,0.0006035272614992239
90,0.9400000000000004,0.0005448314365353086
91,0.9400000000000004,0.0004918434129619135
92,0.9400000000000004,0.00044400858761270277
93,0.9400000000000004,0.00040082611722641403
94,0.9400000000000004,0.00036184373764751456
95,0.9400000000000004,0.00032665307573016285
96,0.9400000000000004,0.00029488540844699903
97,0.9400000000000004,0.0002662078276296937
98,0.9400000000000004,0.00024031977241156888
99,0.9400000000000004,0.00021694989481195465
100,0.9400000000000004,0.00019585322700819852
1,0.9600000000000004,0.001
2,0.9600000000000004,0.0017314148571428573
3,0.9600000000000004,0.0029886300179153913
4,0.9600000000000004,0.005143672156969567
5,0.9600000000000004,0.00882188037320748
6,0.9600000000000004,0.015055505441949234
7,0.9600000000000004,0.02549427282897708
8,0.9600000000000004,0.04262239638768643
9,0.9600000000000004,0.06976758501094892
10,0.9600000000000004,0.11032597551253326
11,0.9600000000000004,0.16519716964145004
12,0.9600000000000004,0.22809609868484548
13,0.9600000000000004,0.28275919458357945
14,0.9600000000000004,0.31126768748051903
15,0.9600000000000004,0.3104665476713915
16,0.9600000000000004,0.29216541746987806
17,0.9600000000000004,0.26826029967494425
18,0.9600000000000004,0.24476168769270995
19,0.9600000000000004,0.22386059050979523
20,0.9600000000000004,0.20610641529311668
21,0.9600000000000004,0.19141205203958872
22,0.9600000000000004,0.1794502426340234
23,0.9600000000000004,0.16980994450664433
24,0.9600000000000004,0.16206163615999386
25,0.9600000000000004,0.15578761347230136
26,0.9600000000000004,0.15059855287783264
27,0.9600000000000004,0.14614435940091822
28,0.9600000000000004,0.14212200114092352
29,0.9600000000000004,0.13828086942792892
30,0.9600000000000004,0.1344254512229733
31,0.9600000000000004,0.13041504694894482
32,0.9600000000000004,0.12616054892693562
33,0.9600000000000004,0.12161867611753535
34,0.9600000000000004,0.11678437788551134
35,0.9600000000000004,0.11168228323409285
36,0.9600000000000004,0.10635806284437858
37,0.9600000000000004,0.1008704236182523
38,0.9600000000000004,0.0952842307683365
39,0.9600000000000004,0.08966501336969057
40,0.9600000000000004,0.08407490201339012
41,0.9600000000000004,0.07856989590359731
42,0.9600000000000004,0.07319826597394831
43,0.9600000000000004,0.06799986211695896
44,0.9600000000000004,0.06300609241202844
45,0.9600000000000004,0.0582403657753282
46,0.9600000000000004,0.05371882462474213
47,0.9600000000000004,0.04945123229454365
48,0.9600000000000004,0.04544191569578051
49,0.9600000000000004,0.04169069436480861
50,0.9600000000000004,0.038193751644450206
51,0.9600000000000004,0.034944422464119995
52,0.9600000000000004,0.03193388575425062
53,0.9600000000000004,0.029151758884946442
54,0.9600000000000004,0.026586597600819863
55,0.9600000000000004,0.024226308572358198
56,0.9600000000000004,0.022058483593602837
57,0.9600000000000004,0.02007066517270791
58,0.9600000000000004,0.018250553198732526
59,0.9600000000000004,0.016586161825903414
60,0.9600000000000004,0.015065934908226275
61,0.9600000000000004,0.013678827387934142
62,0.9600000000000004,0.012414359086182838
63,0.9600000000000004,0.011262646423124141
64,0.9600000000000004,0.010214416741387294
65,0.9600000000000004,0.00926100913936802
66,0.9600000000000004,0.008394365044589838
67,0.9600000000000004,0.007607011171679717
68,0.9600000000000004,0.006892037008876252
69,0.9600000000000004,0.0062430685538853075
70,0.9600000000000004,0.00565423966576831
71,0.9600000000000004,0.005120162105704656
72,0.9600000000000004,0.004635895097586127
73,0.9600000000000004,0.0041969150417961835
74,0.9600000000000004,0.0037990858552972915
75,0.9600000000000004,0.003438630282211488
76,0.9600000000000004,0.003112102416151473
77,0.9600000000000004,0.002816361594109763
78,0.9600000000000004,0.0025485477578914605
79,0.9600000000000004,0.0023060583296365005
80,0.9600000000000004,0.002086526610203602
81,0.9600000000000004,0.0018878016808210089
82,0.9600000000000004,0.0017079297675791278
83,0.9600000000000004,0.001545137013508841
84,0.9600000000000004,0.0013978135928962455
85,0.9600000000000004,0.0012644990961024562
86,0.9600000000000004,0.001143869109652004
87,0.9600000000000004,0.0010347229150519692
88,0.9600000000000004,0.0009359722301650614
89,0.9600000000000004,0.0008466309185509628
90,0.9600000000000004,0.0007658055946675997
91,0.9600000000000004,0.0006926870559164152
92,0.9600000000000004,0.0006265424760106295
93,0.9600000000000004,0.0005667082978779878
94,0.9600000000000004,0.0005125837681529384
95,0.9600000000000004,0.00046362505917163635
96,0.9600000000000004,0.00041933992818518596
97,0.9600000000000004,0.000379282867200174
98,0.9600000000000004,0.00034305070040418774
99,0.9600000000000004,0.0003102785895130972
100,0.9600000000000004,0.000280636410571205
1,0.9800000000000004,0.001
2,0.9800000000000004,0.0017433788571428574
3,0.9800000000000004,0.003033226179917194
4,0.9800000000000004,0.005265302282271332
5,0.9800000000000004,0.00911100043089623
6,0.9800000000000004,0.01568763896438113
7,0.9800000000000004,0.02679119046950869
8,0.9800000000000004,0.04512706944401515
9,0.9800000000000004,0.07427135952148495
10,0.9800000000000004,0.11765373425008682
11,0.9800000000000004,0.17539095168527924
12,0.9800000000000004,0.23893898168219685
13,0.9800000000000004,0.2892993097812514
14,0.9800000000000004,0.3091112024668782
15,0.9800000000000004,0.2996908497553027
16,0.9800000000000004,0.27547633296874285
17,0.9800000000000004,0.24777167392487554
18,0.9800000000000004,0.22154853487117543
19,0.9800000000000004,0.19844839379005427
20,0.9800000000000004,0.17881367793140773
21,0.9800000000000004,0.1625156088450888
22,0.9800000000000004,0.1492619628418003
23,0.9800000000000004,0.13871168678951323
24,0.9800000000000004,0.1305174182341228
25,0.9800000000000004,0.12434025965554313
26,0.9800000000000004,0.119853951266995
27,0.9800000000000004,0.11674555918689065
28,0.9800000000000004,0.11471581868273475
29,0.9800000000000004,0.11348050473161769
30,0.9800000000000004,0.11277327118147104
31,0.9800000000000004,0.11234981159911392
32,0.9800000000000004,0.11199279258423397
33,0.9800000000000004,0.11151676917346229
34,0.9800000000000004,0.1107722266401558
35,0.9800000000000004,0.10964800777844097
36,0.9800000000000004,0.10807164942773635
37,0.9800000000000004,0.10600750065469172
38,0.9800000000000004,0.10345284346635569
39,0.9800000000000004,0.10043250861740494
40,0.9800000000000004,0.09699262704126818
41,0.9800000000000004,0.09319417334405594
42,0.9800000000000004,0.08910686642875144
43,0.9800000000000004,0.08480383673719953
44,0.9800000000000004,0.08035729484113016
45,0.9800000000000004,0.0758352773887685
46,0.9800000000000004,0.07129942414351363
47,0.9800000000000004,0.06680366049500466
48,0.9800000000000004,0.06239361988999101
49,0.9800000000000004,0.05810663139228966
50,0.9800000000000004,0.05397210891847356
51,0.9800000000000004,0.05001220151693276
52,0.9800000000000004,0.04624259139620403
53,0.9800000000000004,0.042673353599506414
54,0.9800000000000004,0.03930981557913839
55,0.9800000000000004,0.03615337522900748
56,0.9800000000000004,0.033202251936187255
57,0.9800000000000004,0.03045215722342881
58,0.9800000000000004,0.027896880152774712
59,0.9800000000000004,0.02552878850502594
60,0.9800000000000004,0.023339250472334764
61,0.9800000000000004,0.02131898375254776
62,0.9800000000000004,0.019458339966045568
63,0.9800000000000004,0.017747532583029833
64,0.9800000000000004,0.01617681631923109
65,0.9800000000000004,0.014736625426694112
66,0.9800000000000004,0.013417677612442105
67,0.9800000000000004,0.012211049556548795
68,0.9800000000000004,0.011108229235091463
69,0.9800000000000004,0.010101149521719588
70,0.9800000000000004,0.009182206866645162
71,0.9800000000000004,0.008344268244830064
72,0.9800000000000004,0.007580669029521124
73,0.9800000000000004,0.006885203981742738
74,0.9800000000000004,0.00625211314668206
75,0.9800000000000004,0.005676064108310754
76,0.9800000000000004,0.00515213176762408
77,0.9800000000000004,0.004675776570990654
78,0.9800000000000004,0.004242821917001653
79,0.9800000000000004,0.0038494313070571435
80,0.9800000000000004,0.003492085671464706
81,0.9800000000000004,0.003167561194385144
82,0.9800000000000004,0.002872907873465424
83,0.9800000000000004,0.0026054289799302167
84,0.9800000000000004,0.0023626615292494354
85,0.9800000000000004,0.0021423578287048705
86,0.9800000000000004,0.0019424681340904373
87,0.9800000000000004,0.0017611244215929827
88,0.9800000000000004,0.0015966252611096612
89,0.9800000000000004,0.001447421762615806
90,0.9800000000000004,0.0013121045566736283
91,0.9800000000000004,0.001189391762919847
92,0.9800000000000004,0.0010781178956959254
93,0.9800000000000004,0.000977223653322621
94,0.9800000000000004,0.0008857465364120948
95,0.9800000000000004,0.0008028122406851454
96,0.9800000000000004,0.0007276267707201283
97,0.9800000000000004,0.0006594692226654288
98,0.9800000000000004,0.0005976851860095444
99,0.9800000000000004,0.0005416807168723742
100,0.9800000000000004,0.0004909168378411437
1,1.0000000000000004,0.001
2,1.0000000000000004,0.0017553428571428574
3,1.0000000000000004,0.0030783905780047355
4,1.0000000000000004,0.005389933245005105
5,1.0000000000000004,0.00941050476284169
6,1.0000000000000004,0.016349038022938585
7,1.0000000000000004,0.028159724655426484
8,1.0000000000000004,0.04778551478604694
9,1.0000000000000004,0.07905529913985056
10,1.0000000000000004,0.12536625502917406
11,1.0000000000000004,0.18580737614055282
12,1.0000000000000004,0.2491835395816178
13,1.0000000000000004,0.2938444960197062
14,1.0000000000000004,0.3040596093757084
15,1.0000000000000004,0.2860642833755562
16,1.0000000000000004,0.2560336221282774
17,1.0000000000000004,0.22416181096708226
18,1.0000000000000004,0.1943593031256711
19,1.0000000000000004,0.16774219215097538
20,1.0000000000000004,0.1444234657808717
21,1.0000000000000004,0.12417886739779212
22,1.0000000000000004,0.10668548535862091
23,1.0000000000000004,0.09160911108064795
24,1.0000000000000004,0.07863616036397945
25,1.0000000000000004,0.06748418996317283
26,1.0000000000000004,0.05790382990398589
27,1.0000000000000004,0.04967726250771111
28,1.0000000000000004,0.04261540736540868
29,1.0000000000000004,0.036554751108322986
30,1.0000000000000004,0.031354232561869685
31,1.0000000000000004,0.02689235546064682
32,1.0000000000000004,0.023064590256950093
33,1.0000000000000004,0.019781074739702833
34,1.0000000000000004,0.016964599418219192
35,1.0000000000000004,0.014548853576409266
36,1.0000000000000004,0.012476904637518866
37,1.0000000000000004,0.010699883545279584
38,1.0000000000000004,0.009175850505487122
39,1.0000000000000004,0.007868817733972834
40,1.0000000000000004,0.006747908352738935
41,1.0000000000000004,0.005786633026794604
42,1.0000000000000004,0.004962268224566922
43,1.0000000000000004,0.004255322065727152
44,1.0000000000000004,0.0036490755785050337
45,1.0000000000000004,0.003129188829314012
46,1.0000000000000004,0.0026833628252425235
47,1.0000000000000004,0.002301049343129952
48,1.0000000000000004,0.0019732019270949632
49,1.0000000000000004,0.0016920622386299735
50,1.0000000000000004,0.0014509767575991107
51,1.0000000000000004,0.0012442395349749973
52,1.0000000000000004,0.001066957303527245
53,1.0000000000000004,0.0009149337738745155
54,1.0000000000000004,0.0007845703917095426
55,1.0000000000000004,0.0006727812175477167
56,1.0000000000000004,0.0005769199216918415
57,1.0000000000000004,0.0004947171717607751
58,1.0000000000000004,0.0004242269346014793
59,1.0000000000000004,0.0003637804243124081
60,1.0000000000000004,0.0003119466083005875
61,1.0000000000000004,0.00026749833795497967
62,1.0000000000000004,0.00022938330324421134
63,1.0000000000000004,0.00019669912443488004
64,1.0000000000000004,0.00016867199184124353
65,1.0000000000000004,0.0001446383483479932
66,1.0000000000000004,0.00012402918136259402
67,1.0000000000000004,0.00010635655254248554
68,1.0000000000000004,9.120204655670089e-05
69,1.0000000000000004,7.820686552731782e-05
70,1.0000000000000004,6.706333472330244e-05
71,1.0000000000000004,5.750761846582947e-05
72,1.0000000000000004,4.931347383792407e-05
73,1.0000000000000004,4.228689434830294e-05
74,1.0000000000000004,3.626151675961715e-05
75,1.0000000000000004,3.109468235252231e-05
76,1.0000000000000004,2.6664059385995722e-05
77,1.0000000000000004,2.2864746797255756e-05
78,1.0000000000000004,1.9606790575604115e-05
79,1.0000000000000004,1.6813054012906008e-05
80,1.0000000000000004,1.4417391410309365e-05
81,1.0000000000000004,1.2363082004356605e-05
82,1.0000000000000004,1.0601487035824316e-05
83,1.0000000000000004,9.090898167202467e-06
84,1.0000000000000004,7.795549984704488e-06
85,1.0000000000000004,6.684773205290129e-06
86,1.0000000000000004,5.732268540323479e-06
87,1.0000000000000004,4.915484024023479e-06
88,1.0000000000000004,4.215081064407755e-06
89,1.0000000000000004,3.614476574965773e-06
90,1.0000000000000004,3.0994503465473843e-06
91,1.0000000000000004,2.6578083635578e-06
92,1.0000000000000004,2.2790940930752944e-06
93,1.0000000000000004,1.954340911309729e-06
94,1.0000000000000004,1.6758598057871493e-06
95,1.0000000000000004,1.4370573268363004e-06
96,1.0000000000000004,1.2322794781397159e-06
97,1.0000000000000004,1.0566778502507833e-06
98,1.0000000000000004,9.060948276086459e-07
99,1.0000000000000004,7.769651511731765e-07
100,1.0000000000000004,6.662315060441763e-07
