day,lambda,value,group
66,1.6,0.013479574887722444,combined
67,1.6,0.011988967960800208,combined
68,1.6,0.010661328696772079,combined
69,1.6,0.00947924050287403,combined
70,1.6,0.008427061129036122,combined
71,1.6,0.0074907612484837825,combined
72,1.6,0.006657773205884695,combined
73,1.6,0.005916850475154386,combined
74,1.6,0.005257937950603164,combined
75,1.6,0.004672052899759147,combined
76,1.6,0.004151176203910869,combined
77,1.6,0.0036881533799665873,combined
78,1.6,0.003276604796738,combined
79,1.6,0.0029108444564862118,combined
80,1.6,0.0025858066980093022,combined
81,1.6,0.002296980182702052,combined
82,1.6,0.0020403485438200038,combined
83,1.6,0.0018123371070736043,combined
84,1.6,0.0016097651242622355,combined
85,1.6,0.0014298029984203884,combined
86,1.6,0.0012699340170578058,combined
87,1.6,0.0011279201482202895,combined
88,1.6,0.0010017714913602579,combined
89,1.6,0.0008897190107654506,combined
90,1.6,0.0007901902131523301,combined
91,1.6,0.0007017874627545603,combined
92,1.6,0.0006232686567141402,combined
93,1.6,0.0005535300107882045,combined
94,1.6,0.0004915907303545667,combined
95,1.6,0.0004365793645123102,combined
96,1.6,0.0003877216618363268,combined
97,1.6,0.0003443297651796229,combined
98,1.6,0.0003057925999562504,combined
99,1.6,0.0002715673257157373,combined
100,1.6,0.0002411717346706406,combined
1,1.8,0.001,combined
2,1.8,0.001276602857142857,combined
3,1.8,0.0016294716512975562,combined
4,1.8,0.0020794816358558335,combined
5,1.8,0.002653125726740223,combined
6,1.8,0.0033839657280048474,combined
7,1.8,0.004314420209119797,combined
8,1.8,0.00549794245115707,combined
9,1.8,0.007001633157939913,combined
10,1.8,0.008909308383506087,combined
11,1.8,0.011324992569726515,combined
12,1.8,0.014376713605608315,combined
13,1.8,0.018220318666635545,combined
14,1.8,0.023042776677506593,combined
15,1.8,0.029064052130689133,combined
16,1.8,0.036536098639656074,combined
17,1.8,0.04573683240097133,combined
18,1.8,0.056956186049204015,combined
19,1.8,0.0704707449679508,combined
20,1.8,0.0865035114750112,combined
21,1.8,0.10516681973985617,combined
22,1.8,0.12639034225209317,combined
23,1.8,0.14984322951295204,combined
24,1.8,0.17486913944968177,combined
25,1.8,0.2004619629753136,combined
26,1.8,0.22531187317736337,combined
27,1.8,0.24793842711111552,combined
28,1.8,0.26689781373777344,combined
29,1.8,0.2810153117577411,combined
30,1.8,0.2895729570065503,combined
31,1.8,0.2923940998041046,combined
32,1.8,0.28980771680035533,combined
33,1.8,0.28252128223572415,combined
34,1.8,0.2714556821708487,combined
35,1.8,0.25759170963549705,combined
36,1.8,0.24185663655699174,combined
37,1.8,0.22505732372342946,combined
38,1.8,0.207852444914099,combined
39,1.8,0.19075147630098405,combined
40,1.8,0.1741288805475177,combined
41,1.8,0.15824495161330354,combined
42,1.8,0.1432679646225325,combined
43,1.8,0.1292947400459104,combined
44,1.8,0.11636835671393223,combined
45,1.8,0.10449269756116501,combined
46,1.8,0.09364400283148916,combined
47,1.8,0.08377981766125202,combined
48,1.8,0.07484577868559819,combined
49,1.8,0.06678066471996463,combined
50,1.8,0.05952008398523645,combined
51,1.8,0.052999108467722655,combined
52,1.8,0.04715410642517891,combined
53,1.8,0.04192397165632657,combined
54,1.8,0.037250904337860394,combined
55,1.8,0.03308086271267679,combined
56,1.8,0.02936377669690297,combined
57,1.8,0.026053592372130348,combined
58,1.8,0.023108199192408304,combined
59,1.8,0.020489278549556005,combined
60,1.8,0.018162102256721317,combined
61,1.8,0.01609530183988924,combined
62,1.8,0.014260623721594696,combined
63,1.8,0.012632681009202083,combined
64,1.8,0.011188709325821531,combined
65,1.8,0.00990833168512444,combined
66,1.8,0.008773335611493167,combined
67,1.8,0.007767464390041969,combined
68,1.8,0.0068762233790223256,combined
69,1.8,0.006086701639695633,combined
70,1.8,0.005387408667015467,combined
71,1.8,0.0047681256859223985,combined
72,1.8,0.004219770772818909,combined
73,1.8,0.0037342769396061432,combined
74,1.8,0.0033044822556528987,combined
75,1.8,0.002924031063995457,combined
76,1.8,0.0025872853590053623,combined
77,1.8,0.002289245424064416,combined
78,1.8,0.0020254788723033513,combined
79,1.8,0.0017920572859411142,combined
80,1.8,0.001585499706390219,combined
81,1.8,0.0014027222853392896,combined
82,1.8,0.0012409934645705245,combined
83,1.8,0.001097894108010577,combined
84,1.8,0.0009712820625936969,combined
85,1.8,0.000859260674414674,combined
86,1.8,0.000760150833087507,combined
87,1.8,0.0006724661600994348,combined
88,1.8,0.0005948909962773949,combined
89,1.8,0.0005262608793676651,combined
90,1.8,0.0004655452353273646,combined
91,1.8,0.00041183203643087345,combined
92,1.8,0.0003643142059160328,combined
93,1.8,0.00032227757285280755,combined
94,1.8,0.00028509020242922036,combined
95,1.8,0.0002521929461283976,combined
96,1.8,0.00022309107351977205,combined
97,1.8,0.00019734686279856398,combined
98,1.8,0.00017457304095948122,combined
99,1.8,0.0001544269767486141,combined
100,1.8,0.00013660554045381753,combined
1,2.0,0.001,combined
2,2.0,0.001306542857142857,combined
3,2.0,0.0017067607357635919,combined
4,2.0,0.002229071974563456,combined
5,2.0,0.002910369867063216,combined
6,2.0,0.003798446792645296,combined
7,2.0,0.004955038534370734,combined
8,2.0,0.006459594511865915,combined
9,2.0,0.008413856274279222,combined
10,2.0,0.010947261479705095,combined
11,2.0,0.01422305225428592,combined
12,2.0,0.018444707366892358,combined
13,2.0,0.023861869565021725,combined
14,2.0,0.030774218767330115,combined
15,2.0,0.03953066873014097,combined
16,2.0,0.05051982147617784,combined
17,2.0,0.06414596983441144,combined
18,2.0,0.0807836706668697,combined
19,2.0,0.10070429338865358,combined
20,2.0,0.12397212538464064,combined
21,2.0,0.15031816432132827,combined
22,2.0,0.17901778711468677,combined
23,2.0,0.20882003054986004,combined
24,2.0,0.2379883130606692,combined
25,2.0,0.2644954623241463,combined
26,2.0,0.28635863345417456,combined
27,2.0,0.3020215969696586,combined
28,2.0,0.3106457781255672,combined
29,2.0,0.3122031363859781,combined
30,2.0,0.3073597720447254,combined
31,2.0,0.2972301355655268,combined
32,2.0,0.2831105023135325,combined
33,2.0,0.26626897001746896,combined
34,2.0,0.2478185036289548,combined
35,2.0,0.22866313900396767,combined
36,2.0,0.20949351991278892,combined
37,2.0,0.19080901094089456,combined
38,2.0,0.17295030097681957,combined
39,2.0,0.15613312553041342,combined
40,2.0,0.14047856888464155,combined
41,2.0,0.12603831304743732,combined
42,2.0,0.11281471903694278,combined
43,2.0,0.10077630121353458,combined
44,2.0,0.08986937430940042,combined
45,2.0,0.08002665086429742,combined
46,2.0,0.07117347336693279,combined
47,2.0,0.06323224590210066,combined
48,2.0,0.05612551443872233,combined
49,2.0,0.04977804465429624,combined
50,2.0,0.04411816412851747,combined
51,2.0,0.03907857074042758,combined
52,2.0,0.03459675866527179,combined
53,2.0,0.030615174744469075,combined
54,2.0,0.027081188690975477,combined
55,2.0,0.023946938488536924,combined
56,2.0,0.021169095754474673,combined
57,2.0,0.018708583435336008,combined
58,2.0,0.016530268969847745,combined
59,2.0,0.014602649202766743,combined
60,2.0,0.012897538273445539,combined
61,2.0,0.011389765985974258,combined
62,2.0,0.010056891455611599,combined
63,2.0,0.008878934864382662,combined
64,2.0,0.0078381287557747,combined
65,2.0,0.006918689310526676,combined
66,2.0,0.006106607364525158,combined
67,2.0,0.005389458474699501,combined
68,2.0,0.004756231048779378,combined
69,2.0,0.0041971713843616245,combined
70,2.0,0.0037036443779808153,combined
71,2.0,0.003268008640518652,combined
72,2.0,0.0028835047725871907,combined
73,2.0,0.002544155598664441,combined
74,2.0,0.0022446772216286786,combined
75,2.0,0.0019803998325843937,combined
76,2.0,0.0017471972892288536,combined
77,2.0,0.0015414245557538722,combined
78,2.0,0.0013598621758439575,combined
79,2.0,0.0011996670260018233,combined
80,2.0,0.0010583286681121354,combined
81,2.0,0.0009336306872052057,combined
82,2.0,0.0008236164624913391,combined
83,2.0,0.0007265588768215431,combined
84,2.0,0.000640933521868585,combined
85,2.0,0.000565395003697964,combined
86,2.0,0.0004987559962632049,combined
87,2.0,0.00043996872900564746,combined
88,2.0,0.000388108629476692,combined
89,2.0,0.0003423598730463611,combined
90,2.0,0.0003020026196272231,combined
91,2.0,0.0002664017422267601,combined
92,2.0,0.00023499687432788192,combined
93,2.0,0.0002072936228518595,combined
94,2.0,0.00018285581102631766,combined
95,2.0,0.00016129863108904497,combined
96,2.0,0.0001422826006126517,combined
97,2.0,0.00012550822852310683,combined
98,2.0,0.0001107113077766366,combined
99,2.0,9.765876130741958e-05,combined
100,2.0,8.614497640054164e-05,combined
1,2.2,0.001,combined
2,2.2,0.001336482857142857,combined
3,2.2,0.0017858357819138101,combined
4,2.2,0.002385644547768832,combined
5,2.2,0.0031857949106038398,combined
6,2.2,0.004252328341358379,combined
7,2.2,0.005672373049272487,combined
8,2.2,0.007560343071951504,combined
9,2.2,0.01006553953538478,combined
10,2.2,0.013381125801553179,combined
11,2.2,0.01775409851569753,combined
12,2.2,0.02349521096282787,combined
13,2.2,0.030986646041683254,combined
14,2.2,0.04068338328629165,combined
15,2.2,0.05310153970165927,combined
16,2.2,0.06878371858378445,combined
17,2.2,0.0882286781900595,combined
18,2.2,0.1117731769788612,combined
19,2.2,0.13942258318211295,combined
20,2.2,0.17064967611828272,combined
21,2.2,0.20421954594095607,combined
22,2.2,0.2381391988032316,combined
23,2.2,0.269837066517826,combined
24,2.2,0.2966065967744758,combined
25,2.2,0.31620168127538034,combined
26,2.2,0.32734312140879435,combined
27,2.2,0.329912158538088,combined
28,2.2,0.3247828730199437,combined
29,2.2,0.3134351584981923,combined
30,2.2,0.29754883473225635,combined
31,2.2,0.27870889907603635,combined
32,2.2,0.2582508281178767,combined
33,2.2,0.23721429747654166,combined
34,2.2,0.2163598095030601,combined
35,2.2,0.19621258872086378,combined
36,2.2,0.17711254153321276,combined
37,2.2,0.15926010192619844,combined
38,2.2,0.14275431110884634,combined
39,2.2,0.12762272964682408,combined
40,2.2,0.11384412798128467,combined
41,2.2,0.1013652889082122,combined
42,2.2,0.09011321907271695,combined
43,2.2,0.08000387617569399,combined
44,2.2,0.07094829796960324,combined
45,2.2,0.06285681792798375,combined
46,2.2,0.0556418859941749,combined
47,2.2,0.04921988168977713,combined
48,2.2,0.043512206398375636,combined
49,2.2,0.03844586590656117,combined
50,2.2,0.03395369775209277,combined
51,2.2,0.029974355985391412,combined
52,2.2,0.026452134952098957,combined
53,2.2,0.023336690857822612,combined
54,2.2,0.020582703075749414,combined
55,2.2,0.018149504831642373,combined
56,2.2,0.01600070388166038,combined
57,2.2,0.014103807222198454,combined
58,2.2,0.012429859098213026,combined
59,2.2,0.010953098134421992,combined
60,2.2,0.009650636952458148,combined
61,2.2,0.008502165897435826,combined
62,2.2,0.007489681287520469,combined
63,2.2,0.00659723777770208,combined
64,2.2,0.005810723888611905,combined
65,2.2,0.005117659414754857,combined
66,2.2,0.004507013236129197,combined
67,2.2,0.003969039970147161,combined
68,2.2,0.003495133885580029,combined
69,2.2,0.0030776985338301795,combined
70,2.2,0.00271003061832217,combined
71,2.2,0.0023862167079885645,combined
72,2.2,0.0021010414969389853,combined
73,2.2,0.0018499064132360358,combined
74,2.2,0.0016287574809440617,combined
75,2.2,0.0014340214383426943,combined
76,2.2,0.0012625492095016022,combined
77,2.2,0.0011115659151297952,combined
78,2.2,0.000978626691107167,combined
79,2.2,0.0008615776591188911,combined
80,2.2,0.0007585214633474212,combined
81,2.2,0.0006677868504116238,combined
82,2.2,0.0005879018269722045,combined
83,2.2,0.0005175699810110007,combined
84,2.2,0.0004556495991401106,combined
85,2.2,0.000401135253820708,combined
86,2.2,0.0003531415714846235,combined
87,2.2,0.00031088892565581203,combined
88,2.2,0.00027369082864571307,combined
89,2.2,0.0002409428216047502,combined
90,2.2,0.00021211268598448152,combined
91,2.2,0.0001867318201073147,combined
92,2.2,0.00016438764283294567,combined
93,2.2,0.00014471690250689802,combined
94,2.2,0.00012739978370659522,combined
95,2.2,0.00011215471697135709,combined
96,2.2,9.873380790055054e-05,combined
97,2.2,8.691881189538375e-05,combined
98,2.2,7.651758955333118e-05,combined
99,2.2,6.736098543261953e-05,combined
100,2.2,5.930007970573399e-05,combined
1,2.4,0.001,combined
2,2.4,0.001366422857142857,combined
3,2.4,0.0018666964670429151,combined
4,2.4,0.0025493557483880006,combined
5,2.4,0.003480223661066084,combined
6,2.4,0.004748300411570893,combined
7,2.4,0.0064734257569130284,combined
8,2.4,0.00881604212128167,combined
9,2.4,0.01198924853403298,combined
10,2.4,0.016272956985386146,combined
11,2.4,0.022029138924467617,combined
12,2.4,0.02971556534191011,combined
13,2.4,0.03989268361676955,combined
14,2.4,0.053213956265112244,combined
15,2.4,0.07038420383929625,combined
16,2.4,0.0920648339070482,combined
17,2.4,0.11870411915102237,combined
18,2.4,0.15028460035530072,combined
19,2.4,0.186020941425087,combined
20,2.4,0.22411381276549275,combined
21,2.4,0.2617377479828397,combined
22,2.4,0.29543085482622283,combined
23,2.4,0.3218780330504921,combined
24,2.4,0.33879095521887204,combined
25,2.4,0.3454397236240738,combined
26,2.4,0.342589501108372,combined
27,2.4,0.3319831514439558,combined
28,2.4,0.31572064137733036,combined
29,2.4,0.295798928391785,combined
30,2.4,0.273879834952119,combined
31,2.4,0.25123034710217523,combined
32,2.4,0.22875520620932416,combined
33,2.4,0.20706368575570822,combined
34,2.4,0.18653964358794312,combined
35,2.4,0.16740222035601537,combined
36,2.4,0.1497540002742286,combined
37,2.4,0.13361744110340137,combined
38,2.4,0.11896164828462322,combined
39,2.4,0.10572167305504399,combined
40,2.4,0.09381220990101086,combined
41,2.4,0.08313717772144978,combined
42,2.4,0.07359631178663822,combined
43,2.4,0.06508960337901652,combined
44,2.4,0.05752020081344446,combined
45,2.4,0.05079621863200387,combined
46,2.4,0.04483177880892253,combined
47,2.4,0.039547517926603486,combined
48,2.4,0.03487072885244642,combined
49,2.4,0.030735257898054844,combined
50,2.4,0.027081243917381287,combined
51,2.4,0.02385476074286076,combined
52,2.4,0.021007406183402418,combined
53,2.4,0.018495867639912022,combined
54,2.4,0.016281484872538575,combined
55,2.4,0.014329823591236746,combined
56,2.4,0.01261026861877846,combined
57,2.4,0.011095641868958533,combined
58,2.4,0.009761847909455227,combined
59,2.4,0.008587548158221693,combined
60,2.4,0.007553863588752773,combined
61,2.4,0.006644105042101497,combined
62,2.4,0.005843529751186078,combined
63,2.4,0.00513912239425237,combined
64,2.4,0.004519398849548859,combined
65,2.4,0.003974230778542477,combined
66,2.4,0.003494689188385673,combined
67,2.4,0.003072905192607007,combined
68,2.4,0.00270194628536589,combined
69,2.4,0.0023757065570837034,combined
70,2.4,0.0020888093993523473,combined
71,2.4,0.0018365213688280254,combined
72,2.4,0.0016146759993387878,combined
73,2.4,0.001419606466046064,combined
74,2.4,0.0012480861135794503,combined
75,2.4,0.001097275960702582,combined
76,2.4,0.0009646783868644505,combined
77,2.4,0.0008480962908949055,combined
78,2.4,0.0007455970893030207,combined
79,2.4,0.0006554809914750235,combined
80,2.4,0.0005762530519817828,combined
81,2.4,0.0005065985566832283,combined
82,2.4,0.00044536134986843616,combined
83,2.4,0.0003915247548053894,combined
84,2.4,0.0003441947802892878,combined
85,2.4,0.00030258534154499055,combined
86,2.4,0.0002660052556009645,combined
87,2.4,0.00023384679942027597,combined
88,2.4,0.00020557564402694093,combined
89,2.4,0.0001807219999486907,combined
90,2.4,0.00015887282882344386,combined
91,2.4,0.00013966499326973324,combined
92,2.4,0.0001227792323559324,combined
93,2.4,0.00010793486344798186,combined
94,2.4,9.488512307493049e-05,combined
95,2.4,8.341306990846564e-05,combined
96,2.4,7.332798216921512e-05,combined
97,2.4,6.44621898934462e-05,combined
98,2.4,5.666828964711283e-05,combined
99,2.4,4.9816695573728876e-05,combined
100,2.4,4.3793486208975315e-05,combined
1,2.6,0.001,combined
2,2.6,0.001396362857142857,combined
3,2.6,0.001949342468445611,combined
4,2.6,0.0027203617130498146,combined
5,2.6,0.0037944951725715406,combined
6,2.6,0.005289162604966714,combined
7,2.6,0.007365625055312091,combined
8,2.6,0.010243807161852587,combined
9,2.6,0.014220665580744234,combined
10,2.6,0.019691493647052048,combined
11,2.6,0.027171729532875145,combined
12,2.6,0.03731331001034417,combined
13,2.6,0.05090352613888093,combined
14,2.6,0.06882522560845586,combined
15,2.6,0.09194657524068979,combined
16,2.6,0.12090318532222136,combined
17,2.6,0.15575140996605719,combined
18,2.6,0.19553405108216176,combined
19,2.6,0.23792156318698257,combined
20,2.6,0.2792209612260779,combined
21,2.6,0.3150199947682558,combined
22,2.6,0.3413948062843725,combined
23,2.6,0.3561056278775123,combined
24,2.6,0.3590735135121744,combined
25,2.6,0.3519486736617673,combined
26,2.6,0.33721939202175677,combined
27,2.6,0.31742642841664226,combined
28,2.6,0.2947290774225736,combined
29,2.6,0.2707738583512055,combined
30,2.6,0.24672775875678096,combined
31,2.6,0.22337037178124555,combined
32,2.6,0.20119101993753702,combined
33,2.6,0.18047092077782934,combined
34,2.6,0.1613465498709128,combined
35,2.6,0.1438563036299392,combined
36,2.6,0.12797400446651008,combined
37,2.6,0.11363258178624171,combined
38,2.6,0.10074060909281671,combined
39,2.6,0.08919371664046175,combined
40,2.6,0.07888235594664308,combined
41,2.6,0.06969698010157555,combined
42,2.6,0.06153140165347611,combined
43,2.6,0.05428487204164352,combined
44,2.6,0.04786327062728811,combined
45,2.6,0.04217967998347015,combined
46,2.6,0.037154544503827894,combined
47,2.6,0.03271555242328762,combined
48,2.6,0.028797340507235196,combined
49,2.6,0.02534109134909169,combined
50,2.6,0.02229407215197575,combined
51,2.6,0.019609148735632215,combined
52,2.6,0.017244297648601012,combined
53,2.6,0.015162131491588843,combined
54,2.6,0.013329447018460965,combined
55,2.6,0.011716801660776557,combined
56,2.6,0.010298121374650046,combined
57,2.6,0.009050340811169021,combined
58,2.6,0.007953075527873287,combined
59,2.6,0.006988325116906646,combined
60,2.6,0.00614020559979188,combined
61,2.6,0.005394709137605807,combined
62,2.6,0.004739488961681491,combined
63,2.6,0.0041636673950529,combined
64,2.6,0.0036576648732520494,combined
65,2.6,0.0032130479591609817,combined
66,2.6,0.0028223944620256068,combined
67,2.6,0.002479173902380924,combined
68,2.6,0.002177641703340455,combined
69,2.6,0.00191274562814229,combined
70,2.6,0.0016800431197753032,combined
71,2.6,0.0014756283281943264,combined
72,2.6,0.0012960677324193681,combined
73,2.6,0.0011383433778198008,combined
74,2.6,0.0009998028527696532,combined
75,2.6,0.0008781152236566978,combined
76,2.6,0.0007712322332162993,combined
77,2.6,0.0006773541447800763,combined
78,2.6,0.0005948996848123738,combined
79,2.6,0.0005224795986354429,combined
80,2.6,0.00045887339011388656,combined
81,2.6,0.0004030088658708749,combined
82,2.6,0.0003539441489123742,combined
83,2.6,0.00031085186588043214,combined
84,2.6,0.0002730052470460561,combined
85,2.6,0.00023976590905180442,combined
86,2.6,0.00021057311775035822,combined
87,2.6,0.00018493435264625526,combined
88,2.6,0.00016241701578508574,combined
89,2.6,0.00014264114676450037,combined
90,2.6,0.00012527302214875556,combined
91,2.6,0.00011001953220777348,combined
92,2.6,9.662324080007483e-05,combined
93,2.6,8.485804557887372e-05,combined
94,2.6,7.452536570207296e-05,combined
95,2.6,6.54507930296052e-05,combined
96,2.6,5.748115053712027e-05,combined
97,2.6,5.0481908488775975e-05,combined
98,2.6,4.433491490470828e-05,combined
99,2.6,3.8936402128596455e-05,combined
100,2.6,3.419523593408816e-05,combined
1,2.8,0.001,combined
2,2.8,0.001426302857142857,combined
3,2.8,0.002033773463416602,combined
4,2.8,0.002898818316428159,combined
5,2.8,0.0041294645333430635,combined
6,2.8,0.005877824653132276,combined
7,2.8,0.008356833831104943,combined
8,2.8,0.011862049203046718,combined
9,2.8,0.01679866841563008,combined
10,2.8,0.023712200743519814,combined
11,2.8,0.033317411284477516,combined
12,2.8,0.04651278303919766,combined
13,2.8,0.06435528257718202,combined
14,2.8,0.08795296832927815,combined
15,2.8,0.11821795313815256,combined
16,2.8,0.15543169643943888,combined
17,2.8,0.19865130719008278,combined
18,2.8,0.2451678019067846,combined
19,2.8,0.2904554308673073,combined
20,2.8,0.32905530025700436,combined
21,2.8,0.3562933730430899,combined
22,2.8,0.36988857012452087,combined
23,2.8,0.3703700074452093,combined
24,2.8,0.36021037154698715,combined
25,2.8,0.3425433862423601,combined
26,2.8,0.32025301975330395,combined
27,2.8,0.2956023940517048,combined
28,2.8,0.2702091776792404,combined
29,2.8,0.24515837054639963,combined
30,2.8,0.22113776407487484,combined
31,2.8,0.19855378170657634,combined
32,2.8,0.17761941943733361,combined
33,2.8,0.15841765368754243,combined
34,2.8,0.14094607730909853,combined
35,2.8,0.12514793756194842,combined
36,2.8,0.1109335445606717,combined
37,2.8,0.09819492061997695,combined
38,2.8,0.08681571968933008,combined
39,2.8,0.07667784049497346,combined
40,2.8,0.06766573128264364,combined
41,2.8,0.059669086937313154,combined
42,2.8,0.052584431875615435,combined
43,2.8,0.046315936878328336,combined
44,2.8,0.04077571586967672,combined
45,2.8,0.03588377645407077,combined
46,2.8,0.03156774678825858,combined
47,2.8,0.027762464887638588,combined
48,2.8,0.024409490428949507,combined
49,2.8,0.02145658050543741,combined
50,2.8,0.01885715749580219,combined
51,2.8,0.01656978772446611,combined
52,2.8,0.014557682849536594,combined
53,2.8,0.012788231151286588,combined
54,2.8,0.011232562557804476,combined
55,2.8,0.009865148938304067,combined
56,2.8,0.008663439630537987,combined
57,2.8,0.007607531137729849,combined
58,2.8,0.006679869280321079,combined
59,2.8,0.0058649817078816864,combined
60,2.8,0.005149238486167999,combined
61,2.8,0.004520638414952519,combined
62,2.8,0.0039686187614502546,combined
63,2.8,0.003483886181286908,combined
64,2.8,0.0030582667220287155,combined
65,2.8,0.002684572947707267,combined
66,2.8,0.0023564863755639927,combined
67,2.8,0.002068453570846015,combined
68,2.8,0.0018155943968193532,combined
69,2.8,0.00159362106192953,combined
70,2.8,0.0013987667422228419,combined
71,2.8,0.0012277226836487297,combined
72,2.8,0.00107758280524177,combined
73,2.8,0.0009457949304196132,combined
74,2.8,0.0008301178700152162,combined
75,2.8,0.0007285836676619571,combined
76,2.8,0.0006394643963560723,combined
77,2.8,0.0005612429650787335,combined
78,2.8,0.0004925874569374414,combined
79,2.8,0.00043232857604575694,combined
80,2.8,0.0003794398299418606,combined
81,2.8,0.0003330201183568956,combined
82,2.8,0.0002922784381506663,combined
83,2.8,0.0002565204487592883,combined
84,2.8,0.00022513667302729966,combined
85,2.8,0.00019759213526284798,combined
86,2.8,0.00017341726215469502,combined
87,2.8,0.0001521998931805321,combined
88,2.8,0.00013357826563756755,combined
89,2.8,0.00011723485572489388,combined
90,2.8,0.00010289097145830324,combined
91,2.8,9.030200582948344e-05,combined
92,2.8,7.925326973503557e-05,combined
93,2.8,6.955633397582583e-05,combined
94,2.8,6.104581822266764e-05,combined
95,2.8,5.357657240076986e-05,combined
96,2.8,4.702120258700119e-05,combined
97,2.8,4.126789935050096e-05,combined
98,2.8,3.6218531595298405e-05,combined
99,2.8,3.178697346872603e-05,combined
100,2.8,2.7897635856733315e-05,combined
1,3.0,0.001,combined
2,3.0,0.001456242857142857,combined
3,3.0,0.0021199891292505916,combined
4,3.0,0.0030848811655783213,combined
5,3.0,0.004486002640054855,combined
6,3.0,0.006517306776100509,combined
7,3.0,0.009455355995381234,combined
8,3.0,0.013690499777837577,combined
9,3.0,0.019765363476597922,combined
10,3.0,0.02841710997836861,combined
11,3.0,0.04061235418445089,combined
12,3.0,0.05754903613650552,combined
13,3.0,0.08057588190300836,combined
14,3.0,0.11095153976862374,combined
15,3.0,0.14935585780520233,combined
16,3.0,0.19513546257758924,combined
17,3.0,0.24549799035263659,combined
18,3.0,0.2952424946166787,combined
19,3.0,0.3377581720984315,combined
20,3.0,0.36731481402348143,combined
21,3.0,0.38129217695118567,combined
22,3.0,0.3806637533609638,combined
23,3.0,0.3686592621999175,combined
24,3.0,0.3490262149144343,combined
25,3.0,0.3249785234643262,combined
26,3.0,0.29889216772201443,combined
27,3.0,0.2723835822824212,combined
28,3.0,0.24649240894628693,combined
29,3.0,0.22185189648052622,combined
30,3.0,0.19881869664115034,combined
31,3.0,0.17756480679335157,combined
32,3.0,0.1581409738255904,combined
33,3.0,0.14052002479343723,combined
34,3.0,0.12462638766853007,combined
35,3.0,0.11035614846636241,combined
36,3.0,0.09759060626451702,combined
37,3.0,0.08620534291673955,combined
38,3.0,0.0760761890687227,combined
39,3.0,0.06708304012376165,combined
40,3.0,0.05911218510396274,combined
41,3.0,0.05205761193327014,combined
42,3.0,0.045821614561078604,combined
43,3.0,0.0403149308924097,combined
44,3.0,0.03545657265470266,combined
45,3.0,0.031173460355080146,combined
46,3.0,0.027399942410795387,combined
47,3.0,0.024077253274285698,combined
48,3.0,0.021152948077878764,combined
49,3.0,0.018580338997568224,combined
50,3.0,0.01631794977167056,combined
51,3.0,0.014328998606681922,combined
52,3.0,0.012580915342546814,combined
53,3.0,0.011044895717602995,combined
54,3.0,0.009695493497811075,combined
55,3.0,0.008510249846271132,combined
56,3.0,0.007469358412092983,combined
57,3.0,0.006555364070451809,combined
58,3.0,0.005752892944930716,combined
59,3.0,0.005048411214070521,combined
60,3.0,0.0044300101920793375,combined
61,3.0,0.00388721523964891,combined
62,3.0,0.003410816176575153,combined
63,3.0,0.002992717013270213,combined
64,3.0,0.0026258029790860796,combined
65,3.0,0.002303822991773525,combined
66,3.0,0.0020212858776528994,combined
67,3.0,0.0017733688117367223,combined
68,3.0,0.0015558365983249025,combined
69,3.0,0.0013649705538736079,combined
70,3.0,0.001197505884429037,combined
71,3.0,0.0010505765694038014,combined
72,3.0,0.0009216668721324154,combined
73,3.0,0.0008085686959049138,combined
74,3.0,0.0007093440926333775,combined
75,3.0,0.0006222923106333679,combined
76,3.0,0.0005459208389189132,combined
77,3.0,0.00047891996863966784,combined
78,3.0,0.0004201404485391836,combined
79,3.0,0.00036857386125921013,combined
80,3.0,0.00032333539159121107,combined
81,3.0,0.00028364869697193276,combined
82,3.0,0.00024883262517647986,combined
83,3.0,0.00021828955477408437,combined
84,3.0,0.00019149516092669137,combined
85,3.0,0.0001679894329329435,combined
86,3.0,0.00014736879091340935,combined
87,3.0,0.00012927916752228952,combined
88,3.0,0.00011340993684680597,combined
89,3.0,9.948858697675486e-05,combined
90,3.0,8.727604532323365e-05,combined
91,3.0,7.6562576841384e-05,combined
92,3.0,6.716418504788428e-05,combined
93,3.0,5.8919454279822055e-05,combined
94,3.0,5.1686779158834125e-05,combined
95,3.0,4.534193382782862e-05,combined
96,3.0,3.977593932731212e-05,combined
97,3.0,3.4893192571404006e-05,combined
98,3.0,3.060982485555295e-05,combined
99,3.0,2.6852261754081903e-05,combined
100,3.0,2.3555959712256982e-05,combined
1,3.2,0.001,combined
2,3.2,0.001486182857142857,combined
3,3.2,0.002207989143242284,combined
4,3.2,0.0032787055942775003,combined
5,3.2,0.00486499596267868,combined
6,3.2,0.0072107398212309885,combined
7,3.2,0.010669941247852355,combined
8,3.2,0.015750225086506274,combined
9,3.2,0.023166061827942275,combined
10,3.2,0.03389439869219462,combined
11,3.2,0.04921097744482707,combined
12,3.2,0.0706583460088818,combined
13,3.2,0.09985500461788455,combined
14,3.2,0.13801662467338155,combined
15,3.2,0.1850915533542425,combined
16,3.2,0.2386480555268119,combined
17,3.2,0.29317457453041784,combined
18,3.2,0.34090416329345563,combined
19,3.2,0.3746186254752203,combined
20,3.2,0.3908169704319798,combined
21,3.2,0.3906048595141723,combined
22,3.2,0.37790813236519233,combined
23,3.2,0.35713204670636584,combined
24,3.2,0.33187970686172785,combined
25,3.2,0.3046945942881605,combined
26,3.2,0.2772410338905701,combined
27,3.2,0.25055622010354306,combined
